红花,三七,山楂,葛根,川芎
红花,三七,山楂,葛根,川芎
桃仁,红花,丹参,生地,白芍,赤芍,孩儿参,茯苓
红花,刘寄奴,姜黄,芥子,胆星,羌活,路通,桑枝
虎杖,茜草,生鳖甲,蚤休,全瓜蒌,郁金,白芍,赤芍
地龙,荆芥,全蝎,川芎,细辛,防风
没药,乳香,紫荆皮,白芷,甘草
桃仁,虫,石苇,牡丹,瞿麦,蜣螂,蜂窠,紫葳
自然铜,没药,乳香,土鳖
黑豆,三七,鸡血藤膏,血琥珀,川续断,骨碎补,麒麟竭,破故纸
桃仁,红花,当归尾,栝楼,薤白,川芎,枳壳,牛膝
香油,没药,三七,血竭,乳香,樟脑,冰片,东丹
没药,乳香,山甲,皂刺,全蜈蚣,天花粉,知母
丹参,杜仲,芎藭
桃仁,红花,泽兰,丹皮,白芍药,元胡索,熟地黄,青皮
红花,三七,血竭,苏木,生地,乳香,赤芍,砂仁
桃仁,虫,干地黄,杏仁,蛴螬,虻虫,水蛭,干漆
自然铜,地龙,没药,丹皮,肉桂,乳香,无名异,木鳖子
丹参,黑豆,泽兰,玄胡,赤芍,焦艾,楂炭,香附
桃仁,丹参,没药,苏木,乳香,荆芥,泽兰叶,蔓荆子
红花,鸡血藤,黄耆,胆草,炼蜜,当归
桃仁,红花,赤芍,三棱,皂角刺,夏枯草,莪术,穿山甲
玄胡,没药,丹皮,乳香,赤芍,金银花,紫花地丁,连翘
桃仁,红花,玄胡,赤芍,小茴香,川楝,炮姜,桂枝
丹参,三七,冰片
丹参,三七,冰片
丹参,三七,冰片
桃仁,红花,瓜蒌根,大黄,穿山甲,柴胡,当归,甘草
全虫,虫,蜈蚣,川山甲
桃仁,红花,五灵脂,玄胡,丹皮,乌药,赤芍,香附
桃仁,红花,玄胡,灵脂,丹皮,乌药,赤芍,香附
丹参,郁金,乌药,川楝,百合,柴胡,黄芩
桃仁,牡丹,桂枝,茯苓,芍药
桃仁,丹皮,桂枝,茯苓,芍药
桃仁,红花,归尾,泽兰,玄胡,牛膝
桃仁,丹参,赤芍,三棱,莪术
桃仁,丹参,赤芍,三棱,莪术
桃仁,丹参,赤芍
桃仁,丹参,赤芍
丹参,三七,降香油
黑豆,蒲黄,肉桂,芍药,当归,熟干地黄,干姜,甘草
没药,元胡,丹皮,乳香,紫花地丁,大黄,银花,连翘
红花,75,酒精
丹参,荆芥,辰砂,琥珀,豆豉,参三七,龙齿,姜川连
紫苏,肉桂,乌药,何首乌,赤芍,羌活,香附,川芎
红花,紫苏,苏木,乳香,黄连,三棱,赤芍,千里马
归尾,伸筋草,松节,落得打,路路通,活,海桐皮,羌
香油,没药,乳香,麝香,黄丹,冰片,儿茶面,血竭面
桃仁,红花,白蒺藜,当归尾,赤芍,荆芥,蝉衣,甘草
桃仁,归尾,玄胡,赤芍,川芎,防风,黄芩,陈皮
蝙蝠,骨碎补,补骨脂,大黄,当归,桂
丹参,泽兰,金钱草,黄芪,山药,炮甲,大腹皮,茯苓皮
丹参,没药,乳香,当归
丹参,没药,乳香,当归
桃仁,三棱,莪术
红花,丹皮,赤芍,酒归尾,木香,防风
刘寄奴,血竭,酒生地,苏木,赤芍,川芎,当归,枳壳
红花,蟾酥,珍珠,冰片等,灵芝,熊胆,牛黄,麝香
没药,肉桂,熟地,乳香,黄芪,白术,党参,炮姜
桃仁,红花,红花,黑豆,五灵脂,玄胡,没药,益母草
红花,丹参,虫,秦艽,水蛭,虻虫,血通,桂枝
桃仁,丹参,赤芍,三棱,莪术,大黄,穿山甲,川芎
桃仁,丹参,赤芍,三棱,莪术,大黄,穿山甲,川芎
丹参,三七,茜草,赤芍,降香
丹参,三七,益母草,党参,香附,川芎,当归
桃仁,红花,五灵脂,没药,苏木,姜黄,水蛭,香附米
香油,松节,刘寄奴,伸筋草,茜草,透骨草,紫草根,昆布
鸡血藤,元参,双花,土茯苓,乳香,甘草
桃仁,玄胡,丹皮,赤芍,水蛭,虻虫,生石膏,银藤
丹参,泽兰,鸡血藤,玄胡,没药,郁金,元参,血竭
蒲公英,土贝母,川军,赤小豆,犀黄丸,冬瓜子,败酱草,丹皮
香油,章丹
红花,丹参,赤芍,降香,川芎
自然铜,鸡子,孩儿牙齿,朱砂
桃仁,红花,黑豆,益母草,玄胡,苏木,泽兰叶,香附
自然铜,熟军,没药,血竭,土鳖虫,乳香,硼砂,钱
桃仁,红花,党参,白术,附子,干姜,甘草
红花,乌药,泽泻,茯苓,穿山甲,川芎,枳壳,牛膝
桃仁,益母草,炮姜,芥穗,川芎,当归,炙草
没药,乳香,荔核,橘核,瓜蒌,当归,甘草
桃仁,红花,归尾,炮山甲,板蓝根,熟地,白芍,赤芍
桃仁,红花,白芍药,熟地黄,川芎,当归
茅根,丹皮,蒲黄,川芎,栀子,生地黄,当归,芍药
丹参,茜草,土贝母,元参,生地,白芍,赤芍,紫草
酒黄芩,秦皮,丹皮,生地,木通,赤芍,栀子,青黛
茅根,鸡血藤,茜草,仙鹤草,丹皮,山栀,旱莲草,大枣
红花,黄耆,赤芍,地锦草,人参1,白术1,茯苓,川芎
