牛膝,五灵脂,地龙,巴戟,安息香,菟丝子,木鳖子,破故纸
枸杞,五味子,地黄,地黄,天门冬,山药,麦门冬,人参
覆盆子,牛膝,白酒,菟丝子,麦冬,地骨皮,枸杞,川椒
白蔻壳,枇杷叶,薏仁,苍术,木瓜,丁香,半夏,白术
覆盆子,牛膝,巴戟,菟丝子,麦冬,地骨皮,枸杞,川椒
覆盆子,牛膝,菟丝子,萆薢,破故纸,拣参,枸杞,川椒
天仙藤,青蒿子,茴香,苍术,芍药,半夏,川芎,白芷
黑牵牛,枳壳,菖蒲,木香,木贼,甘草,全蝎,茱萸
枸杞,巴戟天,肉苁蓉,菊花
威灵仙,苍术,狗脊,白丑,白术,何首乌,防风,茯苓
川椒,苍术,茴香,川乌,茯苓,熟地,甘草,山药
苍术
苍术不拘多少
苍术
牛膝,蛇床子,菟丝子,楮实,破故纸,巴戟天,鹿茸,木瓜
牛膝,菟丝子,苁蓉,鹿茸,黑附子
覆盆子,牛膝,菟丝子,山芋,破故纸,地骨皮,枸杞,巴戟天
菟丝子,磁石,雄黄,雄雀粪,牛酥,桂心
鹿茸,沉香,麝香
牛膝,韭子,菟丝子,枸杞,破故纸,茴香,茴香,仙灵脾
牛膝,巴戟,破故纸,茴香,丁香,川芎,南番葫芦巴,石斛
菟丝子,破故纸,没药,胡桃肉,沉香,乳香
牛膝,龟版,虎骨,白芍,锁阳,地黄,黄柏,当归
覆盆子,枸杞,白蒺藜,续断,芡实米,菟丝饼,金樱子膏,莲须
生芩,拣参,鼠苓,枳壳,茯苓,地黄,地黄,天门冬
牛膝,川椒,破故纸,茴香,巴戟天,青盐,陈皮,陈皮
牛膝,蛇床子,川椒,卷柏,芎,芍药,地黄汁并入前浸药酒内,置日中晒3日
牛膝,菟丝子,地骨皮,枳壳,地黄,远志
威灵仙,乌头,破故纸,茴香,高良姜,葫芦巴,槟榔
威灵仙,乌头,芍药,苍术,巴戟天
牛膝,菟丝子,破故纸,茴香,川巴戟,茯苓,鹿角胶,胡芦巴
牛膝,地龙,枸杞,骨碎补,鹿茸,枣仁,山楂,白术
牛膝,萆薢,破故纸,茴香,巴戟天,狗脊
萆薢,荆三棱,厚朴,桂,当归,黑附子,干姜,陈皮
牛膝,萆薢,薏仁,天台乌药,菖蒲
牛膝,三七,破故纸,骨碎补,豆,肉苁蓉,鸡血藤膏,黑
覆盆子,蛇床子,川椒,白芷,卷柏,芎藭,藁本,地黄
牛膝,菟丝子,龟版,枸杞,破故纸,枣仁,生地,白术
牛膝,枸杞,生地,鹿角霜,茯苓,鹿角胶,杜仲,芡实
菟丝子,鹿角胶,鹿角霜,地黄,柏子仁
乌头,蛇床子,马蔺子,草乌,防风,莨菪子,茱萸,黑附子
代赭石,磁石,人中黄,没药,禹余粮,朱砂,赤石脂,乳香
枸杞,破故纸,肉苁蓉,茯苓,何首乌,人乳,秋石,黄耆
牛膝,枸杞,生地,茯苓,杜仲,五加皮,当归
牛膝,何首乌,败龟版,柏子仁,黄柏,知母,当归,茱萸
代赭石,真磁石,伏火朱砂,石中黄,没药,禹余粮,赤石脂,乳香
木鳖子,茴香,茴香,独活,天门冬,地黄,地黄,羌活
牛膝,麦冬,独活,川椒,枸杞,破故纸,苍术,茴香
三七,枸杞,骨碎补,破故纸,木瓜,川芎,白芍,熟地
破故纸,功劳叶,薏仁,骨碎补,虎骨,生地,川芎,五加皮
三七,枸杞,骨碎补,破故纸,木瓜,川芎,白芍,熟地
牛膝,蛇床子,麦冬,木鳖子,鹿茸,生地,盐菟丝,酒川断
牛膝,巴戟,枸杞,茴香,楮实子,肉苁蓉,熟地,杜仲
苍术,甘草,厚朴,陈皮
牛膝,芍药,川芎,白术,防风,杜仲,羌活,地黄
牛膝,芍药,川芎,白术,防风,杜仲,地黄,甘草
牛膝,芍药,川芎,白术,防风,杜仲,羌活,地黄
牛膝,巴戟,菟丝子,萆薢,鹿茸,芍药,防风,松柏
五灵脂,麝香净肉,金箔200箔,细香墨,白蒺藜,川乌,没药,白矾
小草,川椒,黄连,芍药,厚朴,远志,黑附子,细辛
大朱砂
面曲,糯米5斗,地黄
牛膝,五加皮,地黄
覆盆子,菟丝子,白酒,地龙,木鳖子,川椒,骨碎补,狗脊
覆盆子,牛膝,地龙,木鳖子,萆薢,川椒,骨碎补,狗脊
牛膝,萆薢,芍药,白术,防风,川芎,杜仲,防己
乌头,黑附子
牛膝,菟丝子,枸杞,破故纸,芍药,白术,败龟版,茯苓
龟版,麦冬,芍药,白术,天冬,地黄,地黄,当归
牛膝,菟丝子,苁蓉,枸杞,破故纸,芍药,白术,败龟版
磁石,硇砂
牛膝,何首乌
牛膝,地骨皮,萆薢,生地,枣仁,海桐皮,羌活,甘草
牛膝,木瓜,肉苁蓉,虎胫骨,天麻,没药,乳香,黑附子
牛膝,萆薢,薏仁,木瓜,白术,防风,杜仲,羌活
牛膝,木瓜,川芎,羌活,黑附子
覆盆子,枸杞,杜仲,胡桃仁,地肤子,远志,柏子仁
牛膝,萆薢,地骨皮,苍术,益智,茯苓,天麻,半夏
覆盆子,菟丝子,淫羊藿,金樱子,狗脊,枣仁,锁阳,何首乌
骨碎补10,防己10,7,地黄21,2,2,金樱子13,黑豆13
枸杞,地黄,菊花,山药
枸杞
覆盆子,菟丝子,枸杞,地黄,石斛,五味子,薯蓣,肉苁蓉
黄雌鸡,粳米,地黄,杏仁
牛膝,麦冬,萆薢,枸杞,独活,苍术,茴香,生地
解盐,蒲公英,香附
牛膝,苍术,归梢,败龟板,虎胫骨,防己,黄柏
曲,糯米,虎胫骨
牛膝,淫羊藿,萆薢,独活,枸杞,破故纸,薏仁,苍术
牛膝,萆薢,枣仁,虎骨,绵黄耆,肉苁蓉,天雄,石斛
牛膝,萆薢,薏仁,仙灵脾,虎胫骨,地黄
