牛膝,五灵脂,巴戟,地龙,菟丝子,安息香,木鳖子,鹿茸
枸杞,五味子,天门冬,地黄,地黄,山药,麦门冬,人参
覆盆子,牛膝,菟丝子,白酒,地骨皮,川椒,麦冬,枸杞
白蔻壳,枇杷叶,薏仁,苍术,丁香,半夏,石斛,川芎
覆盆子,牛膝,菟丝子,巴戟,地骨皮,川椒,麦冬,枸杞
覆盆子,牛膝,菟丝子,川椒,拣参,枸杞,萆薢,破故纸
天仙藤,青蒿子,茴香,苍术,柴胡,芍药,白芷,半夏
黑牵牛,菖蒲,枳壳,木贼,茱萸,全蝎,甘草,木香
枸杞,巴戟天,肉苁蓉,菊花
威灵仙,苍术,狗脊,菖蒲,白丑,防风,仙茅,白术
川椒,苍术,茴香,川乌,茯苓,甘草,熟地,山药
苍术
苍术不拘多少
苍术
牛膝,蛇床子,菟丝子,肉苁蓉,破故纸,鹿茸,木瓜,巴戟天
牛膝,菟丝子,鹿茸,苁蓉,黑附子
覆盆子,牛膝,菟丝子,山芋,地骨皮,枸杞,肉苁蓉,破故纸
菟丝子,磁石,雄黄,雄雀粪,牛酥,桂心
鹿茸,沉香,麝香
牛膝,菟丝子,韭子,枸杞,肉苁蓉,破故纸,仙灵脾,茴香
牛膝,巴戟,破故纸,茴香,丁香,川芎,南番葫芦巴,石斛
菟丝子,破故纸,胡桃肉,没药,沉香,乳香
牛膝,龟版,虎骨,白芍,知母,地黄,锁阳,当归
覆盆子,枸杞,莲须,山萸,菟丝饼,芡实米,金樱子膏,续断
拣参,鼠苓,生芩,茯苓,枳壳,天门冬,地黄,地黄
牛膝,川椒,破故纸,巴戟天,茴香,青盐,陈皮,陈皮
牛膝,蛇床子,川椒,肉苁蓉,柴胡,芍药,五味子,卷柏
牛膝,菟丝子,地骨皮,远志,地黄,枳壳
威灵仙,乌头,破故纸,高良姜,茴香,葫芦巴,槟榔
威灵仙,乌头,苍术,巴戟天,芍药
牛膝,菟丝子,破故纸,五味子,茴香,远志,杜仲,川巴戟
牛膝,地龙,枸杞,鹿茸,半夏,枣仁,天冬,山楂
牛膝,破故纸,萆薢,狗脊,巴戟天,茴香
萆薢,荆三棱,桂,陈皮,当归,黑附子,厚朴,干姜
牛膝,薏仁,萆薢,菖蒲,天台乌药
牛膝,三七,肉苁蓉,破故纸,骨碎补,杜仲,血琥珀,黑
覆盆子,蛇床子,川椒,白芷,芎藭,远志,白薇,菖蒲
牛膝,菟丝子,龟版,枸杞,肉苁蓉,破故纸,生地,五味子
牛膝,枸杞,生地,五味子,杜仲,茯苓,知母,鹿角霜
菟丝子,鹿角胶,鹿角霜,地黄,柏子仁
蛇床子,乌头,马蔺子,草乌,莨菪子,防风,茱萸,黑附子
代赭石,磁石,人中黄,没药,乳香,禹余粮,朱砂,赤石脂
枸杞,破故纸,肉苁蓉,茯苓,何首乌,人乳,秋石,黄耆
牛膝,枸杞,生地,杜仲,茯苓,五加皮,当归
牛膝,败龟版,知母,何首乌,柏子仁,黄柏,当归,茱萸
代赭石,真磁石,石中黄,伏火朱砂,没药,乳香,禹余粮,赤石脂
木鳖子,茴香,茴香,独活,远志,谷精草,天门冬,地黄
牛膝,川椒,麦冬,枸杞,破故纸,肉苁蓉,苍术,虎骨
三七,枸杞,破故纸,川芎,骨碎补,木瓜,砂仁,西洋参
功劳叶,破故纸,薏仁,虎骨,生地,川芎,骨碎补,杜仲
三七,枸杞,破故纸,川芎,骨碎补,木瓜,砂仁,西洋参
牛膝,蛇床子,木鳖子,麦冬,鹿茸,生地,五味子,远志
牛膝,巴戟,肉苁蓉,枸杞,五味子,茴香,远志,菖蒲
苍术,陈皮,甘草,厚朴
牛膝,芍药,杜仲,川芎,防风,羌活,地黄,白术
牛膝,芍药,杜仲,川芎,防风,地黄,白术,当归
牛膝,芍药,杜仲,川芎,防风,羌活,地黄,白术
牛膝,巴戟,菟丝子,萆薢,鹿茸,芍药,防风,杜仲
五灵脂,细香墨,麝香净肉,金箔200箔,川乌,没药,白僵蚕,白蒺藜
小草,川椒,芍药,黄连,远志,杏仁,黄芩,茱萸
大朱砂
糯米5斗,面曲,地黄
牛膝,五加皮,地黄
覆盆子,菟丝子,地龙,白酒,木鳖子,川椒,肉苁蓉,赤小豆
覆盆子,牛膝,地龙,木鳖子,川椒,肉苁蓉,萆薢,茴香
牛膝,萆薢,芍药,杜仲,防风,川芎,防己,地黄
乌头,黑附子
牛膝,菟丝子,枸杞,肉苁蓉,破故纸,败龟版,五味子,芍药
麦冬,龟版,芍药,天冬,白术,知母,地黄,地黄
牛膝,菟丝子,枸杞,破故纸,苁蓉,败龟版,五味子,芍药
磁石,硇砂
牛膝,何首乌
牛膝,地骨皮,萆薢,生地,海桐皮,枣仁,桂枝,羌活
牛膝,肉苁蓉,木瓜,虎胫骨,没药,天麻,乳香,黑附子
牛膝,薏仁,萆薢,木瓜,防风,杜仲,五加皮,白术
牛膝,木瓜,川芎,羌活,黑附子
覆盆子,枸杞,胡桃仁,柏子仁,杜仲,远志,地肤子
牛膝,地骨皮,萆薢,苍术,远志,菖蒲,半夏,杜仲
覆盆子,菟丝子,金樱子,淫羊藿,枣仁,狗脊,何首乌,鹿角胶
7,地黄21,防己10,黑豆13,骨碎补10,金樱子13,2,2
枸杞,地黄,山药,菊花
枸杞
覆盆子,菟丝子,枸杞,肉苁蓉,五味子,石斛,地黄,薯蓣
黄雌鸡,粳米,杏仁,地黄
牛膝,麦冬,枸杞,萆薢,苍术,独活,茴香,生地
解盐,蒲公英,香附
牛膝,苍术,虎胫骨,防己,归梢,败龟板,黄柏
糯米,曲,虎胫骨
牛膝,萆薢,淫羊藿,枸杞,薏仁,破故纸,苍术,虎骨
牛膝,肉苁蓉,萆薢,虎骨,远志,枣仁,绵黄耆,石斛
牛膝,薏仁,萆薢,仙灵脾,虎胫骨,地黄
牛膝,萆薢,枸杞,薏仁,破故纸,苍术,虎骨,独活
牛膝,狗脊,杜仲,虎胫骨,防风,芎,川巴戟,茵芋叶
