红花,三七,山楂,葛根,川芎
红花,三七,山楂,葛根,川芎
桃仁,红花,丹参,生地,白芍,孩儿参,茯苓,赤芍
红花,刘寄奴,姜黄,芥子,桑枝,胆星,路通,灵仙
虎杖,茜草,蚤休,生鳖甲,全瓜蒌,白芍,莪术,郁金
地龙,荆芥,全蝎,川芎,防风,细辛
没药,紫荆皮,乳香,白芷,甘草
桃仁,虫,石苇,人参,瞿麦,蜣螂,鼠妇,蜂窠
自然铜,没药,乳香,土鳖
黑豆,三七,骨碎补,血琥珀,鸡血藤膏,川续断,麒麟竭,破故纸
桃仁,红花,薤白,栝楼,柴胡,牛膝,桂心,川芎
香油,三七,没药,血竭,樟脑,乳香,冰片,东丹
没药,乳香,天花粉,山甲,全蜈蚣,皂刺,知母
丹参,杜仲,芎藭
桃仁,泽兰,红花,丹皮,白芍药,元胡索,熟地黄,香附
红花,三七,血竭,苏木,乳香,生地,朱砂,砂仁
桃仁,虫,干地黄,杏仁,蛴螬,水蛭,虻虫,干漆
地龙,自然铜,没药,肉桂,丹皮,乳香,无名异,木鳖子
丹参,泽兰,黑豆,玄胡,赤芍,楂炭,焦艾,香附
桃仁,丹参,没药,苏木,乳香,荆芥,泽兰叶,细辛
红花,鸡血藤,黄耆,胆草,炼蜜,当归
桃仁,红花,三棱,莪术,皂角刺,穿山甲,赤芍,夏枯草
玄胡,没药,丹皮,乳香,金银花,赤芍,甘草,红藤
桃仁,红花,玄胡,小茴香,桂枝,川楝,赤芍,柴胡
丹参,三七,冰片
丹参,三七,冰片
丹参,三七,冰片
桃仁,红花,瓜蒌根,穿山甲,柴胡,甘草,大黄,当归
全虫,虫,蜈蚣,川山甲
桃仁,红花,五灵脂,玄胡,丹皮,乌药,赤芍,香附
桃仁,红花,玄胡,丹皮,灵脂,乌药,赤芍,香附
丹参,乌药,郁金,川楝,百合,柴胡,黄芩
桃仁,桂枝,茯苓,芍药,牡丹
桃仁,丹皮,桂枝,茯苓,芍药
桃仁,归尾,泽兰,红花,玄胡,牛膝
桃仁,丹参,三棱,莪术,赤芍
桃仁,丹参,三棱,莪术,赤芍
桃仁,丹参,赤芍
桃仁,丹参,赤芍
丹参,三七,降香油
黑豆,肉桂,蒲黄,芍药,熟干地黄,干姜,当归,甘草
没药,元胡,丹皮,乳香,银花,大黄,连翘,甘草
红花,75,酒精
丹参,荆芥,石菖蒲,辰砂,丁香,琥珀,龙齿,天麻
紫苏,肉桂,乌药,赤芍,何首乌,香附,独活,防风
红花,紫苏,苏木,乳香,三棱,黄柏,莪术,赤芍
归尾,伸筋草,松节,羌,活,落得打,海桐皮,路路通
香油,没药,乳香,红粉,儿茶面,蜂蜡,麝香,头发
桃仁,红花,荆芥,白蒺藜,蝉衣,赤芍,甘草,当归尾
桃仁,归尾,玄胡,防风,赤芍,黄芩,半夏,川芎
蝙蝠,骨碎补,补骨脂,大黄,当归,桂
丹参,泽兰,金钱草,黄芪,炮甲,茯苓皮,泽泻,山药
丹参,没药,乳香,当归
丹参,没药,乳香,当归
桃仁,三棱,莪术
红花,丹皮,赤芍,防风,酒归尾,木香
刘寄奴,血竭,酒生地,苏木,赤芍,川芎,枳壳,当归
红花,蟾酥,珍珠,人参,灵芝,麝香,熊胆,冰片等
没药,肉桂,乳香,熟地,黄芪,白术,党参,炮姜
桃仁,红花,红花,黑豆,玄胡,五灵脂,没药,益母草
红花,丹参,虫,秦艽,桂枝,细辛,水蛭,虻虫
桃仁,丹参,三棱,莪术,赤芍,穿山甲,鳖甲,川芎
桃仁,丹参,三棱,莪术,赤芍,穿山甲,鳖甲,川芎
丹参,三七,茜草,赤芍,降香
丹参,三七,益母草,党参,香附,川芎,当归
桃仁,红花,没药,五灵脂,姜黄,人参,乳香,苏木
香油,伸筋草,松节,刘寄奴,茜草,透骨草,昆布,紫草根
鸡血藤,元参,双花,土茯苓,乳香,甘草
桃仁,玄胡,丹皮,生石膏,银藤,赤芍,水蛭,黄芩
丹参,泽兰,鸡血藤,玄胡,没药,元参,血竭,乳香
蒲公英,川军,冬瓜子,犀黄丸,丹皮,赤小豆,土贝母,败酱草
香油,章丹
红花,丹参,赤芍,降香,川芎
自然铜,孩儿牙齿,鸡子,朱砂
桃仁,益母草,红花,黑豆,玄胡,苏木,苍术,泽兰叶
自然铜,没药,土鳖虫,熟军,血竭,乳香,2钱,猴姜
桃仁,红花,白术,党参,附子,干姜,甘草
红花,乌药,茯苓,泽泻,穿山甲,牛膝,独活,川芎
桃仁,益母草,芥穗,炙草,炮姜,川芎,当归
没药,荔核,橘核,乳香,瓜蒌,甘草,当归
桃仁,归尾,炮山甲,红花,板蓝根,白术,熟地,白芍
桃仁,红花,白芍药,熟地黄,川芎,当归
茅根,丹皮,蒲黄,栀子,芍药,生地黄,川芎,甘草
丹参,茜草,元参,土贝母,白术,生地,白芍,赤芍
酒黄芩,秦皮,丹皮,木通,生地,赤芍,栀子,青黛
茅根,茜草,鸡血藤,丹皮,仙鹤草,旱莲草,三七粉,山栀
红花,黄耆,茯苓,赤芍,白术1,人参1,地锦草,川芎
红花,丹参,鸡血藤,丹皮,熟地,女贞子,黄精,桑椹
桃仁,红花,丹参,生地,田七,赤芍,川芎,当归
自然铜,没药,土鳖虫,乳香,马前子,麻黄
醋,半夏
桃仁,红花,海藻,海金砂,昆布,白芍,冬葵,滑石
泽兰,山栀,郁金,香附,川楝,枳实,柴胡
丹参,沙参,赤芍,制半夏,五味子,茯苓,麦冬,枳实
没药,凌霄花,赤芍,木香,当归,桂心
红花,五灵脂,生地,赤芍,生姜,赤茯苓,黄芩,川芎
炉甘石,珍珠,麝香,冰片,硼砂,牛黄
丹参,茯苓,薏苡仁,败酱,麦门冬,牡丹,芍药,生地黄
归尾,草决,荆芥,白芍,生地,蒺藜,黄连,栀子
玄胡,肉桂,槟榔,苍术,三棱,茯苓,莪术,缩砂
丹参,茜草,王不留行,木瓜,茯苓,黄柏,地鳖,薏米仁
地龙,玄胡,没药,赤小豆,血竭,乳香,麝香,川椒
红花,归尾,刘寄奴,益母草,酒生地,赤芍,川芎
桃仁,泽兰,郁金,瓦楞子,苏梗,新绛,赤芍,参三七
桃仁,泽兰,蒲公英,红花,丹参,没药,败酱草,乳香
地龙,仙灵脾,肉桂,盐黄柏,盐知母,黄芪,木通,熟地
丹参,牡蛎,白花蛇舌草,黄芪,白芍,郁金,三棱,夏枯草
地龙,丹参,王不留行,皂角刺,川楝,橘叶
丹参,海藻,牡蛎,橘核,昆布,瓜蒌,三棱,莪术
红花,三七,樟脑,麝香,冰片,独活,地黄,龙血竭
桃仁,地龙,红花,没药,灵脂,秦艽,牛膝,香附
红花,蒲黄,黄芪,三棱,党参,川芎,当归
桃仁,生地,人参,鳖甲,黄芩,甘草,大黄,当归
玄胡,广郁金,乳香,白芍,枳实,香附,柴胡,甘草
桃仁,泽兰,红花,酒丹参,牛膝,香附,当归尾
桃仁,黑姜,炙草,川芎,当归
