0.8643031784841075 0.9388753056234719 0.9669926650366748,0.09090909090909091
0.7506112469437652 0.921760391198044 0.9535452322738386 0.9584352078239609,0.09090909090909091
0.9376528117359413 0.9462102689486552 0.9559902200488998 0.9621026894865525 0.969437652811736,0.09090909090909091
0.6674816625916871 0.9156479217603912 0.9425427872860636 0.9437652811735942 0.9511002444987775,0.09090909090909091
0.921760391198044 0.9657701711491442 0.9669926650366748,0.09090909090909091
0.7567237163814181 0.9462102689486552 0.9535452322738386 0.9645476772616137 0.9657701711491442,0.09090909090909091
0.9596577017114915 0.960880195599022 0.9645476772616137 0.9669926650366748 0.9682151589242054,0.09090909090909091
0.8704156479217604 0.9559902200488998 0.9621026894865525 0.9682151589242054 0.969437652811736,0.09090909090909091
0.9621026894865525 0.9657701711491442 0.9718826405867971 0.9743276283618582 0.9755501222493888,0.09090909090909091
0.6674816625916871 0.9156479217603912 0.9425427872860636,0.09090909090909091
0.8960880195599022 0.9584352078239609 0.9645476772616137,0.09090909090909091
0.8643031784841075 0.921760391198044 0.960880195599022 0.9657701711491442 0.9682151589242054,0.09090909090909091
0.6674816625916871 0.9437652811735942 0.9498777506112469 0.9535452322738386,0.09090909090909091
0.9303178484107579 0.941320293398533 0.9535452322738386 0.960880195599022 0.9621026894865525,0.09090909090909091
0.7506112469437652 0.8643031784841075 0.9584352078239609 0.9596577017114915 0.9657701711491442,0.09090909090909091
0.8777506112469438 0.9352078239608802 0.969437652811736 0.9743276283618582 0.9755501222493888,0.09090909090909091
0.7506112469437652 0.9388753056234719 0.9584352078239609 0.9669926650366748 0.9682151589242054,0.09090909090909091
0.9352078239608802 0.9425427872860636 0.9437652811735942 0.9535452322738386,0.09090909090909091
0.8643031784841075 0.9535452322738386 0.9584352078239609 0.960880195599022 0.9657701711491442,0.09090909090909091
0.7493887530562348 0.8887530562347188 0.9535452322738386 0.9633251833740831,0.09090909090909091
0.9596577017114915 0.9645476772616137 0.9657701711491442 0.9669926650366748 0.9682151589242054,0.09090909090909091
0.9437652811735942 0.9462102689486552 0.9645476772616137 0.9657701711491442 0.9669926650366748,0.09090909090909091
0.7506112469437652 0.9535452322738386 0.960880195599022,0.09090909090909091
0.7506112469437652 0.921760391198044 0.9584352078239609 0.9682151589242054,0.09090909090909091
0.8753056234718827 0.9254278728606357 0.9657701711491442 0.9669926650366748,0.09090909090909091
